GCO,Tenure,Big4,FeeRatio,FirmAge,ZScore,Size,Loss,Leverage,ChLeverage,OpCF,Finance,Invest,Returns,Beta,Volatility
0.0,2.5649493,1.0,0.26981783,2.4849066734313965,1.0909310579299927,8.19399642944336,0.0,0.5711020231246948,-0.08215022087097168,0.04602508619427681,1.0,0.9326406121253967,0.5150312061311357,1.1730892611218577,0.009901323938327931
0.0,0.0,1.0,0.48658317,4.158883094787598,3.447709560394287,7.277628421783447,1.0,0.5385737419128418,-0.06846654415130615,0.11109314858913422,1.0,0.14383535087108612,0.42634899079594074,1.308253755482308,0.014551933511403208
0.0,1.609438,1.0,0.0,1.7917594909667969,5.992640972137451,5.531177520751953,1.0,0.20100143551826477,-0.02098265290260315,-0.3817565441131592,1.0,0.9594004154205322,0.27786148967307633,2.4266478931167876,0.038544738495275156
0.0,0.0,1.0,0.0,1.7917594909667969,1.6805229187011719,6.3822340965271,0.0,0.3022696077823639,0.022385060787200928,-0.1577174961566925,1.0,0.9793639779090881,0.3989930201283484,1.1129101860307067,0.015583024448552618
0.0,1.9459101,1.0,0.28966033,2.079441547393799,1.3528639078140259,9.878170013427734,0.0,0.4372820556163788,0.11726522445678711,0.09779487550258636,1.0,0.20712821185588837,0.4012574677095888,1.293994282431196,0.012559667275317472
0.0,2.8903718,1.0,0.2537326,4.174387454986572,1.871727466583252,10.32953929901123,0.0,0.7626502513885498,0.01921755075454712,0.09277037531137466,1.0,0.02945728786289692,0.2847090067260892,0.6563260268248626,0.013133513135069856
0.0,0.6931472,0.0,0.05651842,2.7725887298583984,-0.25467586517333984,3.35606050491333,1.0,0.1630980521440506,0.06415776908397675,-0.027828147634863853,1.0,0.3847119212150574,0.2916243155312542,0.8908941872421547,0.026731006195519047
0.0,1.3862944,1.0,0.010183299,1.3862943649291992,0.9216674566268921,5.014547824859619,1.0,0.6081161499023438,0.10046178102493286,0.025732463225722313,1.0,0.1974659264087677,0.46702423180756214,0.17871577231629993,0.0215744298183022
0.0,2.5649493,1.0,0.056928035,2.8332133293151855,-9.55447006225586,3.8901658058166504,1.0,0.609415590763092,0.013079047203063965,-0.284490704536438,1.0,0.5457184314727783,0.4151782464196456,1.1492990172879598,0.020716887450176105
0.0,1.609438,0.0,0.0,3.25809645652771,0.11530139297246933,8.212924003601074,0.0,0.835344135761261,-0.02572840452194214,0.05817052721977234,1.0,0.9798159599304199,0.426680607556587,0.3368001346403904,0.008273892981455887
0.0,2.5649493,0.0,0.16746412,2.5649492740631104,0.007566399872303009,8.825010299682617,0.0,0.9145277142524719,-0.0030648112297058105,0.026914294809103012,1.0,0.34252241253852844,0.4968214440204839,1.4130162143595442,0.022493430929103372
0.0,2.3025851,1.0,0.27511165,1.7917594909667969,0.969230592250824,8.062211990356445,0.0,0.5550878047943115,0.0417141318321228,0.06023862585425377,1.0,0.8701894283294678,0.38533079038337903,0.5764461339345123,0.011179945458950949
0.0,0.0,0.0,0.03238575,2.6390573978424072,2.9183385372161865,5.015961170196533,0.0,0.24907660484313965,-0.031313031911849976,0.12954820692539215,1.0,0.16801613569259644,0.4644808792825848,1.1405654250293684,0.02727021685108198
0.0,1.0986123,1.0,0.017291123,3.2188758850097656,0.25347813963890076,8.634379386901855,1.0,0.6704875826835632,0.021379172801971436,0.17403310537338257,1.0,3.2019106583902612e-06,0.1879108360664968,1.9566584660937427,0.0402195230634753
0.0,2.0794415,1.0,0.33395755,2.1972246170043945,2.1636898517608643,7.553282737731934,1.0,0.39446187019348145,-0.14499378204345703,0.064813032746315,1.0,0.3483148515224457,0.5667014675258739,0.7368664380730722,0.013650693420272532
0.0,1.9459101,1.0,0.24326324,2.079441547393799,3.0501973628997803,8.148040771484375,0.0,0.3064861297607422,0.06977632641792297,0.1185268759727478,1.0,0.14138171076774597,0.3643284746541775,1.2205211589288962,0.023138318411685697
0.0,1.0986123,0.0,0.0614205,2.70805025100708,0.17101074755191803,7.260470390319824,0.0,0.8969799280166626,0.012103915214538574,0.011961971409618855,1.0,0.20118965208530426,0.6264347496274199,0.5587630095059591,0.01680371800785177
0.0,2.1972246,1.0,0.11320755,2.890371799468994,-0.11665660887956619,4.638895034790039,0.0,0.5780141353607178,0.0057517290115356445,0.06307648122310638,1.0,0.03377163037657738,0.3499199756160025,0.7520844020080857,0.03519586110129087
0.0,2.5649493,1.0,0.30404755,3.0910425186157227,3.7192962169647217,3.229182481765747,0.0,0.38311097025871277,-0.023662418127059937,0.09770774096250534,1.0,0.3057920038700104,0.40042034669770427,-0.12362743030014489,0.04398332187742003
0.0,1.609438,1.0,0.0,1.7917594909667969,0.3983098864555359,5.195231914520264,1.0,1.1846405267715454,0.0857546329498291,-0.12652291357517242,1.0,0.3262568414211273,0.30024786507912327,1.8373261352155832,0.029558788722867105
0.0,1.9459101,1.0,0.056693263,1.945910096168518,5.150946140289307,4.91052770614624,1.0,0.26975706219673157,-0.0364568829536438,0.09014745056629181,1.0,0.5847057700157166,0.2613601603973,1.4885052420509035,0.027855407317162382
0.0,2.7080503,1.0,0.0,2.944438934326172,2.2889389991760254,7.063924312591553,1.0,0.24546031653881073,-0.002202332019805908,0.049168363213539124,1.0,0.13340957462787628,0.4170443809698574,1.2265388648825997,0.02297257007049659
0.0,0.6931472,0.0,0.122095674,2.3025851249694824,1.8748291730880737,7.894298553466797,1.0,0.47087976336479187,-0.017104238271713257,0.07889004051685333,1.0,0.12683802843093872,0.44306856892396324,0.9832700073687745,0.015192657009409239
0.0,1.9459101,1.0,0.075097956,2.079441547393799,0.26980113983154297,8.291070938110352,0.0,0.889036238193512,0.0015032291412353516,0.014917364344000816,1.0,0.019500745460391045,0.3295176657646717,1.5657686128883013,0.040080955783879574
0.0,2.8332133,1.0,0.0,3.0910425186157227,-16.97279930114746,3.477540969848633,1.0,0.26868435740470886,-0.0019135773181915283,-0.7083693742752075,1.0,0.9612723588943481,0.21360740458589422,0.8298938826160497,0.030183065859572394
0.0,2.8332133,1.0,0.21428572,4.174387454986572,2.7492001056671143,9.623178482055664,0.0,0.8725431561470032,0.012602090835571289,0.10773608833551407,1.0,0.047515057027339935,0.38545295750215053,0.46114554048628376,0.010456656303739337
0.0,1.7917595,1.0,0.20229961,1.945910096168518,4.082977771759033,8.000819206237793,0.0,0.2367098033428192,0.005737096071243286,0.10689146816730499,1.0,0.06948448717594147,0.5792144207020647,0.9699048320330074,0.02023699932419472
0.0,2.6390574,1.0,0.043501977,3.761200189590454,2.187314033508301,9.870189666748047,0.0,0.6207805871963501,-0.0032245516777038574,0.12804342806339264,1.0,0.16521064937114716,0.6830133984976655,1.1009939009989753,0.01095245593957283
0.0,2.3025851,1.0,0.080454916,3.1354942321777344,3.4904441833496094,7.49503755569458,1.0,0.44482937455177307,0.05515173077583313,0.07656639814376831,1.0,0.07559534907341003,0.36269605480153044,1.1647180526938838,0.014284193173063606
0.0,0.0,0.0,0.072765075,2.995732307434082,-10.97728443145752,3.6826350688934326,1.0,1.2420316934585571,0.15304434299468994,0.1358707994222641,1.0,0.2674901485443115,0.2152486108199133,0.7893111133138513,0.04086615850306212
0.0,1.3862944,1.0,0.30450118,3.5553481578826904,0.7188535332679749,7.712859630584717,1.0,0.7705185413360596,-0.034498512744903564,-0.0301600880920887,1.0,0.08238210529088974,0.40478322353816154,1.6166963263240326,0.02134350762119824
0.0,2.4849067,1.0,0.023255814,2.4849066734313965,1.3223682641983032,5.711734294891357,0.0,1.3511466979980469,-0.18157494068145752,0.11706212162971497,1.0,0.013402999378740788,0.45529632535016856,1.746440722531674,0.028523387432185
0.0,2.3978953,1.0,0.0071433405,3.0910425186157227,3.568863868713379,6.56540584564209,1.0,0.6424447894096375,0.04427742958068848,0.1218138337135315,0.0,0.302915096282959,0.23435283969577292,1.1935887849267663,0.03165644695383713
0.0,1.7917595,0.0,0.09825762,3.9120230674743652,4.09153938293457,3.1102654933929443,0.0,0.2708342671394348,-0.1043194830417633,-0.01520488690584898,0.0,0.04458910971879959,0.26632865934656036,0.3599924188247992,0.047412743532122874
0.0,0.6931472,1.0,0.35798368,1.6094379425048828,6.425052642822266,4.562627792358398,1.0,0.19629572331905365,0.02704799175262451,0.07985600084066391,1.0,0.643407940864563,0.25496089857636156,0.37874531143460755,0.030594459517448554
0.0,2.8903718,1.0,0.17057742,4.174387454986572,4.0074543952941895,9.625822067260742,0.0,0.9377598762512207,-0.05025547742843628,0.19332057237625122,1.0,0.056035906076431274,0.4012257873741295,0.44230330308774524,0.00870416508144545
0.0,2.6390574,1.0,0.0,2.995732307434082,-7.994052410125732,3.638796091079712,1.0,0.23984123766422272,-0.15751518309116364,-0.12947484850883484,0.0,0.6852231025695801,0.12204943757266581,0.33726803317622056,0.04118958030850789
0.0,0.6931472,1.0,0.07540464,1.945910096168518,0.417257159948349,7.492748260498047,1.0,0.766786515712738,0.00282973051071167,0.06919081509113312,1.0,0.03506839647889137,0.16854307657902606,1.2094181446237229,0.032920346574966675
0.0,2.0794415,0.0,0.0,2.6390573978424072,5.423075199127197,5.720931053161621,1.0,0.10831648856401443,0.013423651456832886,0.07739466428756714,1.0,0.5793820023536682,0.26745881730232,1.413855140228785,0.017308791000402415
0.0,1.3862944,1.0,0.0,1.3862943649291992,1.7942092418670654,7.011528491973877,1.0,0.5355330109596252,0.06812870502471924,-0.07162849605083466,1.0,0.5102362036705017,0.48989277041025703,0.9617397895340967,0.03489048732841296
0.0,2.1972246,1.0,0.21115382,2.397895336151123,0.4150370955467224,8.690770149230957,0.0,0.7357484698295593,-0.04860854148864746,0.05525507777929306,1.0,0.09269151091575623,0.5565746092281035,0.9655520358542127,0.016903121448950367
0.0,1.3862944,1.0,0.13230036,2.70805025100708,-3.932562828063965,5.0033488273620605,0.0,0.43462204933166504,-0.001071840524673462,0.1459731012582779,1.0,0.3100106716156006,1.0497289344902199,1.3250316726252167,0.019775492096867506
0.0,2.3025851,1.0,0.2009294,2.397895336151123,0.6732997298240662,3.804638147354126,1.0,0.18838094174861908,0.01767311990261078,-0.02409316599369049,1.0,0.6109465956687927,0.3847718468988973,0.21893236694604337,0.022968135197253818
0.0,2.6390574,1.0,0.057591625,4.143134593963623,1.206721544265747,10.821696281433105,0.0,0.7624760270118713,-0.0051912665367126465,0.0685284286737442,1.0,0.1081523448228836,0.4769624031716404,0.7312465445684435,0.0077491718123012
0.0,2.4849067,1.0,0.08085713,2.890371799468994,0.8019184470176697,9.846575736999512,1.0,0.6786536574363708,0.020001232624053955,0.03490714356303215,1.0,0.8361254334449768,0.37289896060733385,0.8360465425336723,0.011687082207045391
0.0,2.7725887,1.0,0.32905442,3.0910425186157227,2.906017541885376,8.698631286621094,0.0,0.6107394695281982,-0.08550167083740234,0.07856939733028412,1.0,0.08939563482999802,0.5005793564417226,0.8567599945177348,0.011441426025200454
0.0,2.1972246,1.0,0.11340206,2.995732307434082,0.733887255191803,11.249558448791504,1.0,0.6412305235862732,0.09656882286071777,0.027991047129034996,1.0,0.13113239407539368,0.14337396581289444,1.7000454222558186,0.025387794223280018
0.0,1.609438,0.0,0.0,3.0910425186157227,2.690544843673706,4.472449779510498,1.0,0.12290597707033157,-0.005423851311206818,0.006429069209843874,0.0,0.40494000911712646,0.37061562064692466,0.11444523422204411,0.0217676014173899
0.0,0.6931472,1.0,0.042546485,2.3025851249694824,0.5514781475067139,7.278385162353516,1.0,0.7997034788131714,0.010024011135101318,0.007683721370995045,1.0,0.8204317688941956,0.5773192395342854,1.2541636429519951,0.03242172804741927
0.0,2.3978953,1.0,0.6211008,2.70805025100708,0.19262045621871948,11.73682689666748,0.0,0.9319864511489868,-0.003021240234375,-0.00340050901286304,1.0,0.3910459280014038,0.5367130860042936,1.2226998568419631,0.00902801912326936
0.0,2.3025851,1.0,0.102873646,3.178053855895996,1.5599920749664307,9.474242210388184,0.0,0.6027649641036987,-0.03517824411392212,0.14600613713264465,1.0,0.24969278275966644,0.3710542323029965,1.0983227564144236,0.011515219966673807
0.0,2.1972246,1.0,0.09967846,2.3025851249694824,7.013676643371582,4.255499362945557,0.0,0.19761109352111816,0.036304399371147156,0.07643420994281769,1.0,0.2086903601884842,0.5223429180276715,0.292846163427454,0.014534498971956033
0.0,2.7080503,1.0,0.0,3.332204580307007,-4.148483753204346,5.659778118133545,1.0,1.2866886854171753,0.3985479474067688,-0.43358588218688965,1.0,0.8534963726997375,0.07879475660832805,1.7223066523043564,0.042887082796436264
0.0,2.8332133,1.0,0.15356717,3.828641414642334,4.354998588562012,11.73682689666748,0.0,0.5810673236846924,0.0029351115226745605,0.13723249733448029,1.0,0.04361637681722641,0.29543608931026283,0.6854510201692073,0.01148376263675994
0.0,2.6390574,1.0,0.17147523,3.044522523880005,1.1632801294326782,8.553879737854004,0.0,0.6139099597930908,0.002682030200958252,0.05879920348525047,1.0,0.9756007194519043,0.3717623399806147,0.8739039253078252,0.009719611803902838
0.0,1.9459101,1.0,0.14649709,1.945910096168518,0.49874088168144226,5.361766338348389,0.0,0.8229430913925171,-0.0750206708908081,-0.05114006996154785,1.0,0.9293105602264404,0.30934573719713065,1.4111367682933251,0.025674150497140818
0.0,1.9459101,1.0,0.4632353,2.079441547393799,11.152374267578125,5.204133033752441,0.0,0.17282980680465698,0.07990400493144989,-0.10314081609249115,1.0,0.6123456954956055,0.3981294528412591,1.164118665691425,0.03458860691586592
0.0,1.7917595,1.0,0.08904298,1.945910096168518,9.800436973571777,6.131174564361572,1.0,0.2056041955947876,0.1418328881263733,-0.25494590401649475,1.0,0.8411808013916016,0.26568769922213425,2.6415730923808836,0.03823335667215276
0.0,1.3862944,0.0,0.045861688,2.944438934326172,1.7213455438613892,6.108901023864746,1.0,0.6694743037223816,0.04296141862869263,-0.04999510943889618,1.0,0.27633801102638245,0.20001048847694514,0.7060917003182348,0.03725299910155841
0.0,2.1972246,1.0,0.267672,3.6635615825653076,0.224818617105484,8.032722473144531,1.0,0.7712651491165161,-0.039047420024871826,0.037917714565992355,1.0,0.9518041610717773,0.6648762872833859,1.9533298837086517,0.020985733314630644
0.0,2.7725887,1.0,0.15209734,2.890371799468994,0.9353860020637512,7.319517135620117,0.0,0.5638052821159363,0.02070915699005127,0.04499842971563339,1.0,0.1390490084886551,0.28252665713158776,0.9641206608322194,0.013871799315937317
0.0,1.9459101,1.0,0.022957174,3.178053855895996,2.2831990718841553,9.230387687683105,0.0,0.49819159507751465,-0.0432247519493103,-0.06482724845409393,1.0,0.06788532435894012,0.39084998514827224,1.3849862492385574,0.018066533725058252
0.0,2.4849067,0.0,0.08638186,3.367295742034912,18.442703247070312,3.8375794887542725,0.0,0.13649193942546844,0.0555698499083519,0.09348674863576889,1.0,0.4862861931324005,0.9668533971523271,1.4134484618466325,0.03171676883685406
0.0,2.1972246,1.0,0.5901291,3.367295742034912,0.8446323871612549,7.678743362426758,1.0,0.7947575449943542,0.005145668983459473,0.07913313806056976,1.0,0.20578926801681519,0.35827615153816617,1.6035707453155623,0.021145379343068007
0.0,2.5649493,1.0,0.0,4.094344615936279,0.8281134963035583,9.391339302062988,0.0,0.7031599879264832,-0.004099011421203613,0.07297556102275848,1.0,0.029616737738251686,0.42334171821586924,0.48946252787996153,0.007932046601795148
0.0,1.0986123,1.0,0.14458151,2.4849066734313965,0.8059219717979431,7.55155611038208,0.0,0.5762899518013,-0.018189847469329834,-0.0183920506387949,0.0,0.8057922124862671,0.4105482478599537,0.962097998301795,0.015630801509841297
0.0,2.8332133,1.0,0.47251543,3.25809645652771,0.34410619735717773,10.397337913513184,0.0,0.8991111516952515,0.0029244422912597656,-0.0028516172897070646,1.0,0.3808823823928833,0.524997002377425,1.5264533270322516,0.014560869027167108
0.0,2.6390574,1.0,0.13867822,2.7725887298583984,0.7171709537506104,5.772857666015625,1.0,0.6601608991622925,0.04956704378128052,0.1499214619398117,1.0,0.19258683919906616,0.3455385704887739,1.1384204441450974,0.026217724805781155
0.0,2.3978953,1.0,0.0055570756,3.2188758850097656,-8.316511154174805,3.9566903114318848,1.0,0.1366574913263321,0.04608170688152313,-0.16043147444725037,1.0,0.7837579250335693,0.20637144052873826,0.7097298006832359,0.03490544206904451
0.0,2.1972246,1.0,0.10938799,2.6390573978424072,0.5691000819206238,8.039557456970215,0.0,0.5404115915298462,0.032713234424591064,0.05042821541428566,1.0,0.9716951847076416,0.29024369525932475,1.8217941292768394,0.019853285120455665
0.0,2.8903718,1.0,0.1476499,3.367295742034912,7.533927917480469,7.265511512756348,0.0,0.1876692771911621,0.0024668872356414795,0.22285659611225128,1.0,0.30382129549980164,0.24628344740768712,1.6227827381424007,0.01671940522107405
0.0,1.3862944,0.0,0.03883495,1.945910096168518,-22.294551849365234,2.058983564376831,1.0,1.1107425689697266,0.30707216262817383,-0.5144169926643372,1.0,0.4275325536727905,0.24342272758743866,0.3258017151604299,0.052519553089386245
0.0,2.1972246,1.0,0.11111111,2.079441547393799,0.29840025305747986,9.01274299621582,1.0,0.49713659286499023,-0.02571582794189453,0.0617765337228775,1.0,0.03302059322595596,0.35525489029120494,2.088244580721584,0.024587123915913528
0.0,1.609438,1.0,0.0013855995,1.6094379425048828,-3.072535753250122,5.186133861541748,1.0,1.0580055713653564,0.5633976459503174,-0.5414149761199951,1.0,0.6652235388755798,0.2824283502252792,2.2475194687180284,0.03390874570299348
0.0,1.3862944,1.0,0.0072317147,2.1972246170043945,4.874017238616943,5.331587791442871,0.0,0.11790139228105545,-0.01696767657995224,0.06744338572025299,1.0,0.30349281430244446,0.48230347816806474,1.38400045665258,0.022374639021668107
0.0,1.0986123,0.0,0.49972087,1.3862943649291992,0.6626392602920532,7.465107440948486,1.0,0.8825693726539612,-0.0060828328132629395,0.0818381980061531,1.0,0.04246802628040314,0.47813950124974675,1.600899025857953,0.024641864618782403
0.0,1.0986123,1.0,0.0693529,2.3025851249694824,1.1317280530929565,10.578691482543945,1.0,0.6512534022331238,0.16286718845367432,0.0842432826757431,1.0,0.09358355402946472,0.16244394564146838,1.4333112305442723,0.026999746049679443
